,emoji,count(emoji),avg(Anger),avg(Anticipation),avg(Disgust),avg(Fear),avg(Joy),avg(Sadness),avg(Surprise),avg(Trust)
236,"['❤', '‼', '🔥', '💥']",1,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
237,"['😭', '🚨']",14,4.857142857142857,1.0,1.3571428571428572,6.571428571428571,0.21428571428571427,3.0714285714285716,2.7857142857142856,0.5
238,"['✨', '🤣']",7,1.1428571428571428,0.14285714285714285,0.42857142857142855,1.1428571428571428,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.2857142857142857
239,"['🥺', '🤣']",13,0.5384615384615384,0.46153846153846156,0.3076923076923077,0.46153846153846156,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.38461538461538464
240,"['❤', '🙏', '✨']",5,1.8,2.2,1.2,2.2,1.8,1.8,1.2,2.0
241,"['🇫🇷', '🤔']",1,4.0,4.0,3.0,3.0,2.0,3.0,0.0,2.0
242,"['‼', '🤣']",5,1.0,0.2,0.2,1.0,0.2,1.0,0.2,0.2
243,"['🙏', '✨']",60,0.2,0.6666666666666666,0.16666666666666666,0.48333333333333334,0.4166666666666667,0.3,0.15,0.4666666666666667
244,"['😂', '🥰', '🤣']",3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
245,"['❤', '🙏', '🥺', '🤣']",1,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
246,"['❤', '😭', '✨', '🥰']",1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
247,"['👇', '🙏', '🚨']",1,2.0,6.0,1.0,7.0,5.0,3.0,0.0,5.0
248,"['🔥', '👇', '❗']",1,2.0,5.0,0.0,1.0,3.0,0.0,3.0,4.0
249,"['❤', '✨', '📍']",3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
250,"['💔', '🥺']",24,0.5416666666666666,0.625,0.4583333333333333,1.0,0.125,1.2083333333333333,0.08333333333333333,0.6666666666666666
251,"['🙏', '🔥', '⚡']",1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0
252,"['😂', '🤣', '👀']",1,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0
253,"['❤', '🔥', '👇', '⚠']",2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
254,"['👇', '👉']",27,0.9629629629629629,0.5185185185185185,0.2962962962962963,1.037037037037037,0.48148148148148145,0.7037037037037037,0.14814814814814814,0.7037037037037037
255,"['❤', '❌', '👇', '⚠']",1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0
256,"['✨', '👀', '❗']",2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
257,"['💔', '👉']",2,1.0,1.5,1.0,1.0,1.0,1.5,0.0,1.0
258,"['🇫🇷', '👇']",4,0.25,0.5,0.0,0.5,0.5,0.25,0.0,0.75
259,['🎉'],803,0.45828144458281445,1.3088418430884183,0.29140722291407223,1.1344956413449565,1.551681195516812,0.5529265255292652,1.186799501867995,1.4993773349937733
260,"['🤣', '❗']",3,1.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0
261,"['🙄', '✨']",2,2.0,2.5,1.0,1.5,1.5,1.0,0.5,1.5
262,"['❤', '🙏', '🥺']",3,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
263,"['⭐', '✨']",8,0.25,0.125,0.5,0.5,0.375,0.25,0.25,0.375
264,"['😩', '📌']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,"['⭐', '🔴']",1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
266,['🔴'],1827,0.5774493705528189,0.6278051450465244,0.2047071702244116,0.6108374384236454,0.4329501915708812,0.37438423645320196,0.24575807334428024,0.7608100711548987
267,"['😂', '🙄', '🤣']",6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5
268,"['✨', '✅']",19,0.2631578947368421,0.6842105263157895,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.3684210526315789,0.10526315789473684,0.42105263157894735
269,"['🔥', '🥰']",29,0.3793103448275862,0.3103448275862069,0.3448275862068966,0.2413793103448276,0.3793103448275862,0.20689655172413793,0.2413793103448276,0.27586206896551724
270,"['😂', '🔥', '✅', '👀']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,"['🤔', '👉', '👀']",1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
272,"['😂', '🙄', '🤔']",2,0.5,1.5,0.0,2.5,1.0,1.0,0.0,1.0
273,"['❤', '😎']",11,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.18181818181818182
274,"['🚨', '📌']",118,2.457627118644068,0.8220338983050848,0.059322033898305086,2.8559322033898304,0.07627118644067797,1.347457627118644,1.0423728813559323,0.7203389830508474
275,"['➡', '👇']",10,0.6,0.4,0.7,1.4,0.2,1.0,0.3,0.7
276,"['❌', '➡']",3,1.3333333333333333,0.0,1.0,1.6666666666666667,0.0,2.6666666666666665,0.0,0.0
277,"['⚽', '🥰']",1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
278,"['‼', '👇', '✨', '👀']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,"['😎', '✨', '🥰']",1,1.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0
280,"['🤡', '👀']",2,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0
281,['⭐'],255,0.5372549019607843,1.0549019607843138,0.32941176470588235,1.0156862745098039,1.0156862745098039,0.6313725490196078,0.596078431372549,1.1372549019607843
282,"['➡', '🚨']",40,0.9,0.1,0.825,0.9,0.925,0.025,0.05,0.95
283,['😂'],7884,0.7402333840690005,0.565068493150685,0.4227549467275495,0.8945966514459666,0.37810755961440895,0.7625570776255708,0.29287163876204975,0.5819381024860477
284,"['😂', '❤', '🤣']",5,0.2,0.6,0.0,0.4,0.8,0.6,0.4,0.8
285,"['❤', '🥺', '🥰']",8,0.375,0.125,0.125,0.25,0.0,0.125,0.0,0.25
286,"['‼', '🥰']",2,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
287,"['🚨', '🤣']",1,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0
288,"['🙏', '⚡', '💥']",1,0.0,3.0,1.0,2.0,1.0,1.0,0.0,4.0
289,"['😭', '🙏', '✨']",3,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.0
290,"['😭', '🤣']",190,0.42105263157894735,1.2473684210526317,0.3,0.5105263157894737,1.2105263157894737,0.4263157894736842,0.17894736842105263,0.8
291,"['❤', '➡', '✅', '⚡']",22,0.0,0.0,0.0,1.0,0.045454545454545456,0.0,0.0,1.0454545454545454
292,['⚠'],1606,0.4427148194271482,0.44956413449564137,0.4122042341220423,0.6531755915317559,0.23038605230386053,0.6033623910336239,0.21668742216687423,0.7515566625155666
293,"['😂', '👉']",1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
294,"['💔', '😭', '❌', '‼', '🥺']",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,"['😭', '‼']",1,2.0,1.0,3.0,5.0,2.0,3.0,1.0,2.0
296,"['➡', '💥']",1,2.0,1.0,2.0,2.0,5.0,2.0,0.0,6.0
297,"['⭐', '❌', '✅']",1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
298,"['⭐', '❤', '⚡']",394,0.005076142131979695,0.7385786802030457,0.0,0.0,2.030456852791878,0.005076142131979695,0.0,2.030456852791878
299,"['🎉', '🥺']",2,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5
300,"['✨', '🥰', '🥺']",1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
301,"['😩', '👉']",4,0.5,0.5,1.0,1.5,0.25,1.0,0.25,1.0
302,"['💔', '📍']",1,2.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0
303,"['😩', '🤔']",2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
304,"['⭐', '👀']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,"['👉', '🔴']",12,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.25,0.75,0.4166666666666667,0.08333333333333333,1.5
306,"['😂', '⚽']",1,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
307,"['😂', '👉', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,"['🇧🇷', '🎉']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
309,"['🙄', '❤', '🚨', '👀', '❗']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,"['❤', '😎', '🙏']",4,0.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0
311,"['😂', '❤', '‼']",1,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
312,"['❤', '📌']",10,0.2,0.4,0.1,0.4,0.5,0.4,0.2,0.6
313,"['🤣', '💥']",3,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
314,"['🤔', '⚠']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
315,"['💔', '❌']",1,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0
316,"['😎', '🔥', '🥺']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,"['❤', '🙏', '😭']",7,0.0,1.2857142857142858,0.8571428571428571,1.7142857142857142,2.142857142857143,1.2857142857142858,0.7142857142857143,3.7142857142857144
318,"['😂', '🚨', '🤣']",1,5.0,0.0,6.0,6.0,1.0,6.0,0.0,3.0
319,"['😂', '❗']",1,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0
320,"['‼', '➡']",2,0.0,1.0,1.0,0.0,1.5,0.5,1.0,1.5
321,"['👇', '🚨']",29,0.5862068965517241,0.06896551724137931,0.27586206896551724,0.7241379310344828,0.06896551724137931,0.6896551724137931,0.0,0.06896551724137931
322,"['👉', '✅']",32,0.65625,0.5625,0.65625,0.34375,0.46875,0.46875,0.4375,0.78125
323,"['🙄', '🥺']",7,0.7142857142857143,0.5714285714285714,0.42857142857142855,1.1428571428571428,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.5714285714285714
324,"['‼', '🚨']",11,1.0,0.8181818181818182,0.45454545454545453,1.6363636363636365,0.36363636363636365,0.7272727272727273,0.18181818181818182,0.7272727272727273
325,"['🔥', '👇', '➡']",2,0.5,0.0,0.0,2.5,0.0,0.5,0.5,0.0
326,"['🇧🇷', '👀']",1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
327,"['‼', '🔥', '💥']",3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
328,"['❤', '🔥', '🥰']",1,1.0,3.0,0.0,1.0,6.0,1.0,2.0,4.0
329,['📌'],338,0.5887573964497042,0.4822485207100592,0.3431952662721893,0.6153846153846154,0.591715976331361,0.44970414201183434,0.2988165680473373,0.9763313609467456
330,"['😩', '😭', '🥺']",3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
331,"['🙏', '👇', '🥰']",2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
332,"['✅', '👀']",4,0.75,0.75,1.0,0.75,0.75,0.75,0.5,0.5
333,"['😭', '🙄', '🥺']",1,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0
334,['😭'],6443,0.7355269284494801,0.4505665062858917,0.5000776036008071,0.9753220549433493,0.3302809250349216,0.8078534844016763,0.23855346888095608,0.525065963060686
335,"['😩', '🙏']",14,1.5714285714285714,1.2142857142857142,1.1428571428571428,2.0714285714285716,0.6428571428571429,1.4285714285714286,0.5714285714285714,1.2142857142857142
336,"['😂', '🔥']",31,0.7096774193548387,0.3870967741935484,0.5161290322580645,0.9354838709677419,0.2903225806451613,0.5806451612903226,0.3870967741935484,0.2903225806451613
337,"['❌', '😎']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,"['🔥', '🥺']",3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0
339,"['⚽', '👇']",2,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5
340,"['😭', '🥰', '🤣']",2,0.0,1.0,0.5,1.5,1.0,0.5,0.0,1.0
341,"['✨', '💥']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,"['🙄', '🤔', '⚠']",1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
343,"['⭐', '😎']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
344,"['📌', '🔥', '🥰', '💥']",4,1.0,1.0,1.0,2.75,1.0,1.0,2.5,2.75
345,"['🎉', '✅', '🔥']",1,3.0,6.0,0.0,1.0,4.0,1.0,0.0,6.0
346,"['🎉', '📌']",7,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
347,"['❤', '🔥', '🎉']",1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
348,"['😭', '🙏']",86,0.3953488372093023,1.4069767441860466,0.7674418604651163,1.5930232558139534,1.313953488372093,1.0930232558139534,0.7674418604651163,0.9186046511627907
349,"['💔', '✅']",1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
350,"['🔥', '🤔']",6,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
351,"['🇧🇷', '👇']",1,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
352,"['❤', '👉']",12,0.25,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666
353,"['💔', '🎉']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,"['😭', '🔥', '🥺']",4,1.75,0.0,0.5,1.25,0.0,1.25,1.0,0.0
355,"['🥰', '🤣']",16,0.6875,0.4375,0.3125,0.75,0.4375,0.625,0.3125,0.5625
356,"['‼', '🔥', '✨', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,"['‼', '🔥', '✨']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,"['👇', '🤔']",23,0.391304347826087,0.13043478260869565,0.34782608695652173,0.4782608695652174,0.17391304347826086,0.21739130434782608,0.13043478260869565,1.5217391304347827
359,"['❌', '👉', '✅']",3,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666
360,"['‼', '👇', '✅']",2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
361,['🚨'],3413,0.8110167008496924,0.6372692645766188,0.5139173747436273,1.1854673307940229,0.48666861998242017,0.842074421330208,0.42777615001464986,0.8391444476999707
362,"['❤', '🥰']",76,0.40789473684210525,0.4605263157894737,0.4342105263157895,0.7105263157894737,0.8552631578947368,0.5263157894736842,0.35526315789473684,1.0263157894736843
363,['🇫🇷'],168,1.2380952380952381,0.375,0.3333333333333333,1.0178571428571428,0.2916666666666667,0.9285714285714286,0.375,0.75
364,"['😂', '🔴']",1,2.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0
365,"['💥', '👀']",4,1.75,0.0,0.75,1.25,0.0,1.0,0.5,0.0
366,"['🙏', '💔']",14,0.8571428571428571,2.0714285714285716,1.0714285714285714,2.142857142857143,1.7142857142857142,1.9285714285714286,0.9285714285714286,2.642857142857143
367,"['🇫🇷', '➡']",2,0.0,1.5,0.0,0.5,1.0,0.5,0.0,2.0
368,"['🎉', '✨', '🥰']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
369,"['❤', '❌']",1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
370,"['👇', '⚠']",3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0
371,"['❤', '🔥', '✨']",2,1.0,2.0,1.0,0.5,3.0,1.0,2.0,2.5
372,"['‼', '👉', '✅']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,"['👇', '🚨', '🥰']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,"['😂', '👇', '🤣']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
375,"['🤔', '💥']",3,2.0,3.3333333333333335,1.3333333333333333,3.3333333333333335,1.6666666666666667,2.0,2.0,2.0
376,"['❤', '🤣', '⚡']",1,2.0,1.0,2.0,2.0,0.0,4.0,2.0,2.0
377,"['😩', '😂']",16,1.5625,1.25,0.875,2.0,0.9375,1.75,0.6875,1.25
378,"['😎', '👉']",9,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.8888888888888888,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.6666666666666666
379,"['✅', '📌']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,"['😂', '⚠']",4,0.0,0.25,0.25,0.25,0.5,0.25,0.25,1.25
381,"['🙏', '✨', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,"['🔥', '🤔', '✅', '📌']",1,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
383,"['😎', '➡']",3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666
384,"['⚽', '👉', '🔴']",1,1.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0
385,"['⭐', '👉']",6,0.5,1.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,1.6666666666666667
386,"['💥', '❗']",1,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0
387,"['😎', '✨']",26,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.19230769230769232
388,"['❤', '🔥', '😎']",1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
389,"['🔥', '💥']",15,0.8,1.3333333333333333,0.4666666666666667,1.9333333333333333,1.1333333333333333,1.0,1.3333333333333333,1.4666666666666666
390,"['⭐', '❤']",19,0.0,0.21052631578947367,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.3684210526315789
391,"['💔', '😭', '🥰', '❤', '🙏']",1,0.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0
392,"['🙏', '🙄', '😎']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,"['😎', '🥺']",6,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
394,"['😭', '✨', '⚡']",1,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
395,"['‼', '🤔']",5,2.8,1.4,2.2,3.2,1.4,2.2,0.8,2.2
396,"['😭', '💔', '✨', '🥺', '💥']",1,1.0,3.0,1.0,3.0,3.0,1.0,5.0,3.0
397,"['🔥', '👉', '💥']",2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
398,"['👉', '🥰', '🥺']",2,3.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0
399,"['❤', '💔', '😭', '🥺']",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
400,"['❤', '🙏']",235,0.6723404255319149,0.9914893617021276,0.7276595744680852,1.374468085106383,1.2638297872340425,0.9319148936170213,0.5574468085106383,1.5829787234042554
401,"['💔', '🤣']",2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
402,"['🔥', '👇', '👉']",1,3.0,1.0,2.0,6.0,0.0,3.0,0.0,1.0
403,"['😂', '✅', '🥺']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
404,['🙄'],1485,1.0835016835016835,0.641077441077441,0.6808080808080809,1.1407407407407408,0.4767676767676768,0.9494949494949495,0.3461279461279461,0.9905723905723905
405,"['‼', '🚨', '⚠']",1,2.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0
406,"['😎', '😭']",1,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
407,"['⭐', '🔥', '🚨']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
408,"['😩', '😭', '✨']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
409,"['❤', '🥰', '🥺']",1,2.0,3.0,1.0,4.0,3.0,4.0,1.0,2.0
410,"['🤔', '🤣', '💥']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
411,"['🔴', '🤣']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,"['🇫🇷', '🙄']",1,3.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0
413,"['😂', '🤣']",537,0.8621973929236499,0.5996275605214153,0.5400372439478585,1.0260707635009312,0.4897579143389199,0.8175046554934823,0.3333333333333333,0.6126629422718808
414,"['🔥', '👇']",44,0.5909090909090909,0.7045454545454546,0.1590909090909091,0.4318181818181818,0.8863636363636364,0.3181818181818182,0.36363636363636365,1.2954545454545454
415,"['❤', '😭', '✨']",3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0
416,"['🙏', '🥺', '🥰']",1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
417,"['❤', '👇', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,"['🔥', '🤣']",16,1.25,0.375,0.875,1.3125,0.1875,1.25,0.5,0.6875
419,"['🔥', '👉', '✅']",3,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
420,"['💔', '😭', '🙏']",1,3.0,1.0,3.0,3.0,1.0,4.0,0.0,2.0
421,"['👉', '👀']",16,1.125,1.0,0.5,1.375,0.375,0.75,0.375,0.6875
422,"['😩', '❌', '😭', '🥰']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,"['👉', '🔴', '✅']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,"['🔥', '✨', '⚡']",1,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
425,"['🙄', '🥰', '🤣']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,"['❤', '🥰', '❗']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,"['😭', '🥺', '👀']",2,1.0,0.5,1.0,2.0,0.5,2.0,0.0,0.0
428,"['🙏', '⚠']",1,7.0,1.0,6.0,3.0,1.0,2.0,1.0,4.0
429,"['🙄', '👀']",5,1.0,0.0,0.4,1.0,0.0,1.0,0.4,1.0
430,"['❤', '🙏', '⚽']",1,2.0,5.0,0.0,2.0,6.0,1.0,2.0,3.0
431,"['‼', '⚽', '✨']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,"['➡', '⚡']",15,0.0,0.13333333333333333,0.0,0.06666666666666667,1.2,0.0,0.0,1.1333333333333333
433,"['⚽', '📌']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
434,"['❤', '🇫🇷']",1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
435,"['🔥', '📍', '💥']",1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
436,"['😭', '🥺']",136,0.7426470588235294,0.5588235294117647,0.5367647058823529,0.9632352941176471,0.4117647058823529,0.9264705882352942,0.3235294117647059,0.5735294117647058
437,"['😩', '🤡']",3,2.3333333333333335,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,2.0,0.0,1.0
438,"['😎', '🤣']",28,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.32142857142857145,0.7857142857142857,0.21428571428571427,0.6428571428571429,0.25
439,['📍'],1349,2.300963676797628,0.44848035581912526,1.0422535211267605,3.4010378057820607,0.32320237212750186,1.4462564862861378,1.1608598962194219,0.7509266123054115
440,"['❤', '⚽']",11,0.9090909090909091,1.7272727272727273,0.7272727272727273,0.9090909090909091,1.4545454545454546,0.2727272727272727,0.7272727272727273,1.4545454545454546
441,"['‼', '🎉']",6,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666
442,"['😭', '👉', '🥺']",1,2.0,4.0,0.0,1.0,3.0,1.0,2.0,4.0
443,"['🚨', '✨', '🥺']",1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
444,"['❤', '🎉', '✨']",2,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5
445,"['✨', '📌']",1,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
446,"['❤', '🙏', '❗']",1,1.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0
447,['🙏'],4813,0.5223353417826719,0.6249740286723457,0.4955329316434656,0.9212549345522543,0.8670268024101392,0.800747974236443,0.3041761894868066,1.1271556201953044
448,"['🔴', '✨']",4,0.75,0.0,1.0,1.0,0.0,1.0,0.0,0.25
449,"['➡', '✨', '📌']",8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
450,"['❤', '👉', '🥰']",5,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2
451,"['‼', '🔥', '⚠']",13,1.0769230769230769,1.0769230769230769,0.0,2.076923076923077,0.07692307692307693,1.0769230769230769,1.0,1.0769230769230769
452,"['❌', '‼']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,['💥'],1533,0.4383561643835616,0.8030006523157208,0.30006523157208087,0.7077625570776256,0.6921069797782127,0.5779517286366601,0.5225048923679061,0.4957599478147423
454,"['✨', '⚡']",513,0.50682261208577,0.005847953216374269,0.0,0.5107212475633528,0.0,0.50682261208577,0.5048732943469786,0.4873294346978557
455,"['❌', '🔴']",21,0.0,0.9523809523809523,0.0,0.0,3.8095238095238093,0.0,0.9523809523809523,3.8095238095238093
456,"['❤', '🙏', '🔥']",1,3.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0
457,"['😩', '🙏', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,"['👉', '💥']",4,0.0,1.0,0.5,0.0,1.25,0.0,0.5,2.25
459,"['❌', '✅', '🥰']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
460,"['👇', '🙄', '🤔']",1,3.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0
461,"['😂', '🤔', '😎', '👉', '🇧🇷', '🙏']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,"['😎', '🚨']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,"['❤', '🙏', '🥰']",1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
464,"['⭐', '📌']",12,0.8333333333333334,0.16666666666666666,0.08333333333333333,0.9166666666666666,0.25,0.9166666666666666,0.9166666666666666,0.0
465,"['😂', '😭', '✨', '🤣', '‼']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,"['😂', '🤡', '🤣']",5,1.0,0.2,1.0,1.0,0.2,0.8,0.4,0.4
467,"['‼', '🔥']",69,0.18840579710144928,0.057971014492753624,0.043478260869565216,0.2028985507246377,0.014492753623188406,0.13043478260869565,0.08695652173913043,0.028985507246376812
468,"['📌', '❗']",2,1.0,0.0,1.0,2.0,0.5,1.5,0.5,2.5
469,"['🚨', '🤡']",9,1.1111111111111112,1.0,0.8888888888888888,2.0,0.1111111111111111,1.2222222222222223,0.2222222222222222,0.1111111111111111
