,emoji,lit_emoji,emotion,count,english_portion,spanish_portion,arabic_portion,non_english_avg,abs_english_bias,rel_english_bias,non_spanish_avg,abs_spanish_bias,rel_spanish_bias,non_arabic_avg,abs_arabic_bias,rel_arabic_bias
1563,:printer:,🖨,,12,3.0289384782209227e-06,9.105365336524548e-05,1.2086419669380413e-05,5.1570036517312946e-05,-4.8541098039092024e-05,0.0587344644831511,7.5576790738006675e-06,8.34959742914448e-05,12.04783273755175,4.70412959217332e-05,-3.4954876252352786e-05,0.25693211533733396
1564,:hippopotamus:,🦛,,12,3.0289384782209227e-06,7.58780444710379e-06,8.843721709302741e-07,4.236088309017032e-06,-1.2071498307961093e-06,0.7150319486431519,1.9566553245755983e-06,5.631149122528191e-06,3.877946387286988,5.308371462662356e-06,-4.423999291732082e-06,0.16659952626727573
1565,:kimono:,👘,,12,3.0289384782209227e-06,4.33588825548788e-06,2.947907236434247e-07,2.315339489565652e-06,7.135989886552706e-07,1.3082049055316458,1.6618646009321738e-06,2.674023654555706e-06,2.609050251780916,3.6824133668544014e-06,-3.387622643210977e-06,0.08005367520573645
1566,:backhand_index_pointing_left_dark_skin_tone:,👈🏿,,12,3.0289384782209227e-06,9.32215974929894e-05,5.158837663759932e-05,7.240498706529436e-05,-6.937604858707343e-05,0.041833285260992385,2.730865755791012e-05,6.591293993507929e-05,3.4136279784279324,4.812526798560517e-05,3.4631086519941508e-06,1.071960298548987
1567,:currency_exchange:,💱,,12,3.0289384782209227e-06,8.67177651097576e-06,4.716651578294795e-06,6.694214044635277e-06,-3.6652755664143545e-06,0.45247111281843533,3.872795028257859e-06,4.798981482717901e-06,2.2391519426414566,5.850357494598341e-06,-1.1337059163035458e-06,0.8062159590503143
1568,:man_in_lotus_position_light_skin_tone:,🧘🏻‍♂️,,12,3.0289384782209227e-06,5.419860319359849e-06,4.716651578294795e-06,5.068255948827323e-06,-2.0393174706064e-06,0.5976293440590247,3.872795028257859e-06,1.5470652911019908e-06,1.3994699641509103,4.224399398790386e-06,4.922521795044087e-07,1.1165259562448948
1569,:4:,:4:,,12,3.0289384782209227e-06,8.67177651097576e-06,5.895814472868494e-07,4.630678979131304e-06,-1.6017405009103815e-06,0.6541024527658229,1.809259962753886e-06,6.862516548221873e-06,4.7929964126196625,5.850357494598341e-06,-5.260776047311491e-06,0.10077699488128929
1570,:barber_pole:,💈,,12,3.0289384782209227e-06,4.986271493811062e-05,0.0001070090326825,7.84358738103053e-05,-7.540693533208437e-05,0.038616749340312256,5.501898558036046e-05,-5.156270642249845e-06,0.9062819754333962,2.644582670816577e-05,8.056320597433422e-05,4.046348554853777
1571,:woman_teacher_light_skin_tone:,👩🏻‍🏫,,12,3.0289384782209227e-06,2.9267245724543187e-05,2.0635350655039726e-06,1.566539039502358e-05,-1.2636451916802657e-05,0.19335224988603697,2.5462367718624476e-06,2.672100895268074e-05,11.494314294713304,1.6148092101382055e-05,-1.4084557035878083e-05,0.12778816547171926
1572,:Kyrgyzstan:,🇰🇬,,12,3.0289384782209227e-06,4.33588825548788e-06,2.0635350655039726e-06,3.1997116604959263e-06,-1.707731822750037e-07,0.9466285714480487,2.5462367718624476e-06,1.789651483625432e-06,1.7028613769945635,3.6824133668544014e-06,-1.6188783013504288e-06,0.5603757264401551
1573,:fax_machine:,📠,,12,3.0289384782209227e-06,4.33588825548788e-06,6.485395920155343e-06,5.410642087821611e-06,-2.3817036096006885e-06,0.5598112810009226,4.757167199188133e-06,-4.212789437002532e-07,0.9114433178274353,3.6824133668544014e-06,2.8029825533009413e-06,1.7611808545262018
1574,:people_holding_hands:,🧑‍🤝‍🧑,,11,2.776526938369179e-06,2.9267245724543187e-05,7.959349538372467e-06,1.8613297631457826e-05,-1.5836770693088648e-05,0.14916899699044445,5.367938238370823e-06,2.3899307486172364e-05,5.452232202549677,1.6021886331456184e-05,-8.062536793083718e-06,0.49677980318370313
1575,:carp_streamer:,🎏,,11,2.776526938369179e-06,8.67177651097576e-06,1.7982234142248906e-05,1.3327005326612333e-05,-1.0550478388243155e-05,0.20833839788634345,1.0379380540309042e-05,-1.7076040293332826e-06,0.8354811231073296,5.72415172467247e-06,1.2258082417576436e-05,3.1414670692150164
1576,:man_playing_handball:,🤾‍♂️,,11,2.776526938369179e-06,1.1923692702591668e-05,5.895814472868494e-06,8.90975358773008e-06,-6.133226649360902e-06,0.3116278032865945,4.336170705618836e-06,7.587521996972832e-06,2.7498208700918703,7.350109820480423e-06,-1.4542953476119296e-06,0.8021396437425103
1577,:person_biking_light_skin_tone:,🚴🏻,,11,2.776526938369179e-06,5.528257525747047e-05,2.947907236434247e-07,2.7788682990556945e-05,-2.5012156052187767e-05,0.09991574409311477,1.5356588310063017e-06,5.3746916426464164e-05,35.99925591626648,2.9029551097919824e-05,-2.87347603742764e-05,0.010154849541044007
1578,:woman_getting_haircut:,💇‍♀️,,11,2.776526938369179e-06,1.08397206387197e-05,5.895814472868494e-07,5.714651043003275e-06,-2.9381241046340957e-06,0.4858611518840885,1.6830541928280142e-06,9.156666445891686e-06,6.4405060068243305,6.808123788544439e-06,-6.21854234125759e-06,0.0865996955400396
1579,:funeral_urn:,⚱,,11,2.776526938369179e-06,2.16794412774394e-06,1.768744341860548e-06,1.968344234802244e-06,8.08182703566935e-07,1.4105901240634018,2.2726356401148633e-06,-1.0469151237092351e-07,0.9539338772467583,2.4722355330565596e-06,-7.034911911960117e-07,0.7154432974570804
1580,:regional_indicator_symbol_letter_h:,:regional_indicator_symbol_letter_h:,,11,2.776526938369179e-06,2.16794412774394e-06,5.895814472868494e-07,1.3787627875153946e-06,1.3977641508537844e-06,2.0137814593709997,1.6830541928280142e-06,4.848899349159257e-07,1.288101201364866,2.4722355330565596e-06,-1.8826540857697103e-06,0.23848109915236015
1581,:man_artist:,👨‍🎨,,11,2.776526938369179e-06,2.059546921356743e-05,8.843721709302741e-07,1.0739920692248852e-05,-7.963393753879672e-06,0.25852397032810837,1.8304495546497266e-06,1.8765019658917703e-05,11.251590715106357,1.1685998075968304e-05,-1.080162590503803e-05,0.07567793227254958
1582,:tram:,🚊,,11,2.776526938369179e-06,3.035121778841516e-05,2.947907236434247e-07,1.532300425602929e-05,-1.2546477317660113e-05,0.18119990649201,1.5356588310063017e-06,2.8815558957408856e-05,19.764297365793357,1.656387236339217e-05,-1.6269081639748746e-05,0.017797210530005166
1583,:woman_health_worker_light_skin_tone:,👩🏻‍⚕️,,11,2.776526938369179e-06,3.577107810777501e-05,1.120204749845014e-05,2.3486562803112574e-05,-2.0710035864743395e-05,0.11821767883384017,6.98928721840966e-06,2.878179088936535e-05,5.11798656858093,1.9273802523072095e-05,-8.071755024621955e-06,0.5812058873717577
1584,:fairy_light_skin_tone:,🧚🏻,,11,2.776526938369179e-06,4.33588825548788e-06,1.0612466051163288e-05,7.474177153325583e-06,-4.697650214956404e-06,0.37148262362684065,6.694496494766233e-06,-2.3586082392783533e-06,0.6476795168804231,3.5562075969285293e-06,7.0562584542347585e-06,2.984208812873916
1585,:woman_frowning_light_skin_tone:,🙍🏻‍♀️,,11,2.776526938369179e-06,1.3007664766463638e-05,5.306233025581644e-06,9.156948896022641e-06,-6.380421957653462e-06,0.3032152925495931,4.041379981975412e-06,8.966284784488226e-06,3.2186195864971694,7.892095852416409e-06,-2.585862826834765e-06,0.6723477672863003
1586,:woman_scientist_light_skin_tone:,👩🏻‍🔬,,11,2.776526938369179e-06,1.517560889420758e-05,2.653116512790822e-06,8.914362703499201e-06,-6.137835765130022e-06,0.31146667806990785,2.7148217255800005e-06,1.2460787168627579e-05,5.589909919762937,8.976067916288379e-06,-6.322951403497557e-06,0.29557669767363914
1587,:woman_cook_light_skin_tone:,👩🏻‍🍳,,10,2.524115398517436e-06,5.419860319359849e-06,2.0635350655039726e-06,3.741697692431911e-06,-1.217582293914475e-06,0.6745909493497565,2.2938252320107044e-06,3.126035087349145e-06,2.3628043861950845,3.971987858938643e-06,-1.9084527934346704e-06,0.519521997243811
1588,:nose_light_skin_tone:,👃🏻,,10,2.524115398517436e-06,1.08397206387197e-06,5.895814472868494e-07,8.367767555794096e-07,1.6873386429380264e-06,3.016474085456236,1.5568484229021428e-06,-4.7287635903017286e-07,0.6962605016173139,1.8040437311947032e-06,-1.2144622839078538e-06,0.326811061778645
1589,:bagel:,🥯,,10,2.524115398517436e-06,1.517560889420758e-05,1.1791628945736987e-06,8.177385894390639e-06,-5.653270495873203e-06,0.3086702072173063,1.8516391465455675e-06,1.3323969747662012e-05,8.19577017612709,8.849862146362508e-06,-7.670699251788809e-06,0.13324082059948936
1590,:badminton:,🏸,,10,2.524115398517436e-06,9.755748574847727e-06,2.947907236434247e-07,5.025269649245576e-06,-2.50115425072814e-06,0.5022845687288385,1.4094530610804305e-06,8.346295513767297e-06,6.921655530244731,6.1399319866825816e-06,-5.845141263039157e-06,0.0480120503423851
1591,:man_cook_light_skin_tone:,👨🏻‍🍳,,10,2.524115398517436e-06,2.16794412774394e-06,4.127070131007945e-06,3.1475071293759427e-06,-6.233917308585065e-07,0.801941121899188,3.325592764762691e-06,-1.157648637018751e-06,0.6518970544785393,2.346029763130688e-06,1.7810403678772572e-06,1.7591721110564795
1592,:man_fairy_light_skin_tone:,🧚🏻‍♂️,,10,2.524115398517436e-06,1.08397206387197e-06,3.2426979600776718e-06,2.1633350119748207e-06,3.6078038654261545e-07,1.1667704652980555,2.8834066792975538e-06,-1.7994346154255838e-06,0.37593450540804174,1.8040437311947032e-06,1.4386542288829686e-06,1.7974608397825476
1593,:Burundi:,🇧🇮,,10,2.524115398517436e-06,1.08397206387197e-06,1.4739536182171234e-06,1.2789628410445467e-06,1.2451525574728895e-06,1.9735642956256307,1.99903450836728e-06,-9.1506244449531e-07,0.5422477997927654,1.8040437311947032e-06,-3.300901129775797e-07,0.8170276544466125
1594,:man_biking_light_skin_tone:,🚴🏻‍♂️,,10,2.524115398517436e-06,8.780173717362956e-05,4.864046940116508e-05,6.822110328739732e-05,-6.569698788887989e-05,0.03699904101351177,2.5582292399841258e-05,6.22194447737883e-05,3.432129372978881,4.51629262860735e-05,3.4775431150915837e-06,1.0769999510896158
1595,:man_cartwheeling_light_skin_tone:,🤸🏻‍♂️,,10,2.524115398517436e-06,8.67177651097576e-06,6.190605196511918e-06,7.431190853743839e-06,-4.907075455226403e-06,0.3396649942378731,4.357360297514677e-06,4.314416213461082e-06,1.9901444725426793,5.5979459547465976e-06,5.926592417653206e-07,1.1058708402253856
1596,:girl_medium_skin_tone:,👧🏽,,10,2.524115398517436e-06,3.3603133980031066e-05,1.4739536182171234e-06,1.7538543799124095e-05,-1.501442840060666e-05,0.14391818542218396,1.99903450836728e-06,3.1604099471663787e-05,16.809681793575724,1.806362468927425e-05,-1.6589671071057125e-05,0.08159788766494479
1597,:person_juggling:,🤹,,10,2.524115398517436e-06,1.08397206387197e-06,8.843721709302741e-07,9.84172117401122e-07,1.5399432811163142e-06,2.564709316478913,1.704243784723855e-06,-6.202717208518851e-07,0.6360428440979234,1.8040437311947032e-06,-9.196715602644291e-07,0.4902165926679675
1598,:post_office:,🏤,,9,2.271703858665692e-06,2.16794412774394e-06,1.1791628945736987e-06,1.6735535111588193e-06,5.981503475068728e-07,1.357413338455306,1.7254333766196954e-06,4.425107511242444e-07,1.2564635396071735,2.219823993204816e-06,-1.0406610986311172e-06,0.5311965715224618
1599,:carousel_horse:,🎠,,9,2.271703858665692e-06,3.468710604390304e-05,1.120204749845014e-05,2.2944576771176588e-05,-2.0672872912510895e-05,0.09900831387395428,6.736875678557916e-06,2.795023036534512e-05,5.148841643954472,1.8479404951284365e-05,-7.277357452834225e-06,0.6061909205399804
1600,:man_swimming:,🏊‍♂️,,9,2.271703858665692e-06,2.7099301596799248e-05,1.650828052403178e-05,2.1803791060415514e-05,-1.953208720174982e-05,0.10418848045145412,9.389992191348737e-06,1.770930940545051e-05,2.8859770109038636,1.468550272773247e-05,1.8227777962993102e-06,1.124120898691274
1601,:no_littering:,🚯,,9,2.271703858665692e-06,9.755748574847727e-06,2.358325789147397e-06,6.0570371819975624e-06,-3.7853333233318703e-06,0.37505199165980724,2.3150148239065446e-06,7.440733750941183e-06,4.214119267877984,6.0137262167567095e-06,-3.6554004276093125e-06,0.39215715916300503
1602,:garlic:,🧄,,9,2.271703858665692e-06,9.755748574847727e-06,2.0635350655039726e-06,5.90964182017585e-06,-3.6379379615101577e-06,0.38440635283681107,2.1676194620848323e-06,7.588129112762895e-06,4.50067400920297,6.0137262167567095e-06,-3.950191151252737e-06,0.34313751426762945
1603,:banjo:,🪕,,9,2.271703858665692e-06,2.16794412774394e-06,8.843721709302741e-07,1.5261581493371068e-06,7.455457093285853e-07,1.4885114361525482,1.578038014797983e-06,5.899061129459569e-07,1.3738224981997504,2.219823993204816e-06,-1.335451822274542e-06,0.39839742864184635
1604,:9:,:9:,,9,2.271703858665692e-06,9.105365336524548e-05,2.358325789147397e-06,4.670598957719644e-05,-4.4434285718530746e-05,0.048638384053740734,2.3150148239065446e-06,8.873863854133893e-05,39.33177983352786,4.6662678611955585e-05,-4.430435282280819e-05,0.050539871676872905
1605,:Tajikistan:,🇹🇯,,9,2.271703858665692e-06,2.16794412774394e-06,2.446763006240425e-05,1.3317787095074094e-05,-1.1046083236408403e-05,0.17057667632379683,1.3369666960534971e-05,-1.1201722832791032e-05,0.16215393652985893,2.219823993204816e-06,2.2247806069199434e-05,11.022328859091083
1606,:pine_decoration:,🎍,,9,2.271703858665692e-06,4.4442854618750766e-05,1.1791628945736987e-05,2.8117241782243876e-05,-2.5845537923578183e-05,0.08079397958943042,7.0316664022013396e-06,3.741118821654943e-05,6.320387242039447,2.335727923870823e-05,-1.1565650292971242e-05,0.5048374352692425
1607,:woman_frowning:,🙍‍♀️,,9,2.271703858665692e-06,3.577107810777501e-05,2.0635350655039726e-06,1.891730658663949e-05,-1.6645602727973797e-05,0.12008600950994273,2.1676194620848323e-06,3.3603458645690176e-05,16.50247136707756,1.902139098322035e-05,-1.695785591771638e-05,0.10848497185743736
1608,:man_artist_light_skin_tone:,👨🏻‍🎨,,9,2.271703858665692e-06,2.16794412774394e-06,5.895814472868494e-07,1.3787627875153946e-06,8.929410711502975e-07,1.647639375849,1.4306426529762707e-06,7.373014747676691e-07,1.5153638284401816,2.219823993204816e-06,-1.6302425459179666e-06,0.2655982857612309
1609,:regional_indicator_symbol_letter_g:,:regional_indicator_symbol_letter_g:,,8,2.0192923188139484e-06,1.3007664766463638e-05,2.947907236434247e-07,6.651227745053532e-06,-4.631935426239583e-06,0.3035969292008804,1.1570415212286865e-06,1.1850623245234952e-05,11.242176298608998,7.513478542638793e-06,-7.218687818995368e-06,0.039234919214914246
1610,:bowling:,🎳,,8,2.0192923188139484e-06,7.58780444710379e-06,5.895814472868494e-07,4.088692947195319e-06,-2.069400628381371e-06,0.49387233154769,1.304436883050399e-06,6.2833675640533905e-06,5.816919580930481,4.8035483829588695e-06,-4.2139669356720205e-06,0.12273873401139378
1611,:woman_lifting_weights_light_skin_tone:,🏋🏻‍♀️,,8,2.0192923188139484e-06,1.08397206387197e-06,1.1791628945736987e-06,1.1315674792228342e-06,8.877248395911142e-07,1.7845089717502378,1.5992276066938236e-06,-5.152555428218537e-07,0.6778097497409569,1.551632191342959e-06,-3.7246929676926033e-07,0.7599500069363198
1612,:writing_hand_dark_skin_tone:,✍🏿,,8,2.0192923188139484e-06,4.33588825548788e-06,5.895814472868494e-07,2.4627348513873647e-06,-4.434425325734163e-07,0.8199389868042002,1.304436883050399e-06,3.0314513724374806e-06,3.3239540462459893,3.177590287150914e-06,-2.5880088398640647e-06,0.18554357044421826
1613,:ear_medium_skin_tone:,👂🏽,,8,2.0192923188139484e-06,7.58780444710379e-06,2.947907236434247e-07,3.9412975853736075e-06,-1.922005266559659e-06,0.5123420079487689,1.1570415212286865e-06,6.430762925875103e-06,6.557936174188582,4.8035483829588695e-06,-4.508757659315445e-06,0.06136936700569689
1614,:adult_medium_skin_tone:,:adult_medium_skin_tone:,,8,2.0192923188139484e-06,3.3603133980031066e-05,2.947907236434247e-06,1.8275520608232658e-05,-1.625622828941871e-05,0.11049164410147137,2.483599777624098e-06,3.111953420240697e-05,13.530011672080697,1.7811213149422506e-05,-1.486330591298826e-05,0.16550850364338193
1615,:chart_increasing_with_yen:,💹,,8,2.0192923188139484e-06,1.517560889420758e-05,1.768744341860548e-06,8.472176618034064e-06,-6.4528842992201155e-06,0.23834398288105063,1.894018330337248e-06,1.3281590563870332e-05,8.012387552503474,8.597450606510764e-06,-6.828706264650217e-06,0.20572893323994154
1616,:backhand_index_pointing_up_dark_skin_tone:,👆🏿,,8,2.0192923188139484e-06,1.08397206387197e-06,3.2426979600776718e-06,2.1633350119748207e-06,-1.440426931608723e-07,0.9334163722384442,2.63099513944581e-06,-1.5470230755738402e-06,0.4120007854139543,1.551632191342959e-06,1.6910657687347127e-06,2.0898625190748796
1617,:man_in_tuxedo_light_skin_tone:,🤵🏻‍♂️,,8,2.0192923188139484e-06,1.08397206387197e-06,8.843721709302741e-07,9.84172117401122e-07,1.0351202014128264e-06,2.05176745318313,1.4518322448721114e-06,-3.6786018100014144e-07,0.7466234943469344,1.551632191342959e-06,-6.67260020412685e-07,0.5699625052022398
1618,:1:,:1:,,8,2.0192923188139484e-06,1.08397206387197e-06,2.947907236434247e-07,6.893813937576973e-07,1.3299109250562511e-06,2.9291366681759996,1.1570415212286865e-06,-7.306945735671654e-08,0.9368480248840831,1.551632191342959e-06,-1.2568414676995344e-06,0.18998750173407994
1619,:man_office_worker:,👨‍💼,,8,2.0192923188139484e-06,2.493135746905531e-05,5.895814472868494e-06,1.54135859709619e-05,-1.3394293652147951e-05,0.13100730242904873,3.957553395841221e-06,2.097380407321409e-05,6.299689473616281,1.3475324893934629e-05,-7.579510421066135e-06,0.43752670301272334
1620,:goggles:,🥽,,8,2.0192923188139484e-06,7.58780444710379e-06,1.1791628945736987e-06,4.383483670838744e-06,-2.3641913520247953e-06,0.4606592542473355,1.5992276066938236e-06,5.988576840409966e-06,4.744668248186698,4.8035483829588695e-06,-3.6243854883851707e-06,0.24547746802278755
1621,:woman_playing_handball:,🤾‍♀️,,8,2.0192923188139484e-06,3.577107810777501e-05,1.2381210393023836e-05,2.4076144250399424e-05,-2.2056851931585475e-05,0.08387108408276164,7.200251355918893e-06,2.8570826751856116e-05,4.968031856050381,1.8895185213294477e-05,-6.513974820270641e-06,0.6552574242200352
1622,:Angola:,🇦🇴,,8,2.0192923188139484e-06,0.0001658477257724,1.1791628945736987e-05,8.88196773590685e-05,-8.680038504025455e-05,0.02273474053109447,6.9054606322754675e-06,0.00015894226514012453,24.01689541132759,8.393350904560697e-05,-7.214188009986999e-05,0.14048773940012166
1623,:vampire:,🧛,,8,2.0192923188139484e-06,2.16794412774394e-06,1.1791628945736987e-06,1.6735535111588193e-06,3.4573880765512915e-07,1.2065896341824942,1.5992276066938236e-06,5.687165210501162e-07,1.3556194994819137,2.0936182232789443e-06,-9.144553287052456e-07,0.5632177258788563
1624,:man_judge_light_skin_tone:,👨🏻‍⚖️,,8,2.0192923188139484e-06,2.8183273660671216e-05,5.895814472868494e-07,1.4386427553979033e-05,-1.2367135235165086e-05,0.1403609277728888,1.304436883050399e-06,2.6878836777620816e-05,21.605701300598927,1.5101282989742583e-05,-1.4511701542455734e-05,0.03904181172469369
1625,:adult_dark_skin_tone:,:adult_dark_skin_tone:,,8,2.0192923188139484e-06,3.251916191615909e-06,1.1791628945736987e-06,2.215539543094804e-06,-1.962472242808555e-07,0.9114223779519073,1.5992276066938236e-06,1.6526885849220855e-06,2.0334292492228703,2.6356042552149288e-06,-1.45644136064123e-06,0.4473975530433116
1626,:Slovakia:,🇸🇰,,8,2.0192923188139484e-06,1.08397206387197e-06,5.895814472868494e-07,8.367767555794096e-07,1.1825155632345387e-06,2.4131792683649884,1.304436883050399e-06,-2.20464819178429e-07,0.8309885115614973,1.551632191342959e-06,-9.620507440561097e-07,0.3799750034681599
1627,:Japanese_secret_button:,㊙,,7,1.766880778962205e-06,1.08397206387197e-06,2.8005118746125343e-05,1.4544545404998657e-05,-1.2777664626036452e-05,0.121480646507863,1.4885999762543774e-05,-1.3802027698671804e-05,0.07281822391260988,1.4254264214170875e-06,2.6579692324708255e-05,19.646835729538434
1628,:woman_mountain_biking:,🚵‍♀️,,7,1.766880778962205e-06,5.419860319359849e-06,1.1791628945736987e-06,3.299511606966774e-06,-1.532630828004569e-06,0.5354976703920403,1.473021836767952e-06,3.946838482591897e-06,3.6794161390383047,3.5933705491610273e-06,-2.4142076545873285e-06,0.3281495405056423
1629,:man_mechanic:,👨‍🔧,,7,1.766880778962205e-06,1.1923692702591668e-05,2.947907236434247e-07,6.109241713117547e-06,-4.342360934155342e-06,0.2892144167693384,1.0308357513028148e-06,1.0892856951288854e-05,11.567015101602744,6.845286740776937e-06,-6.550496017133512e-06,0.043064773589012006
1630,:person_frowning:,🙍,,7,1.766880778962205e-06,1.1923692702591668e-05,1.1791628945736987e-06,6.551427798582683e-06,-4.784547019620478e-06,0.2696940015647348,1.473021836767952e-06,1.0450670865823717e-05,8.09471550588427,6.845286740776937e-06,-5.666123846203238e-06,0.17225909435604803
1631,:Bahamas:,🇧🇸,,7,1.766880778962205e-06,5.419860319359849e-06,2.947907236434247e-07,2.857325521501637e-06,-1.090444742539432e-06,0.6183687387615674,1.0308357513028148e-06,4.389024568057034e-06,5.2577341370921555,3.5933705491610273e-06,-3.2985798255176024e-06,0.08203738512641058
1632,:bald_man:,:bald_man:,,7,1.766880778962205e-06,1.08397206387197e-06,8.843721709302741e-07,9.84172117401122e-07,7.82708661561083e-07,1.7952965215352388,1.3256264749462395e-06,-2.416544110742696e-07,0.8177055032911364,1.4254264214170875e-06,-5.410542504868134e-07,0.6204263914591085
1633,:person_tipping_hand_medium_skin_tone:,💁🏽,,7,1.766880778962205e-06,1.08397206387197e-06,1.1791628945736987e-06,1.1315674792228342e-06,6.353132997393708e-07,1.561445350281458,1.473021836767952e-06,-3.8904977289598205e-07,0.7358832278076609,1.4254264214170875e-06,-2.462635268433887e-07,0.8272351886121446
1634,:safety_pin:,🧷,,7,1.766880778962205e-06,3.251916191615909e-06,1.7982234142248906e-05,1.0617075166932408e-05,-8.850194387970203e-06,0.16641878777172772,9.874557460605555e-06,-6.622641268989646e-06,0.3293227270780888,2.509398485289057e-06,1.547283565695985e-05,7.165954011555696
1635,:man_bouncing_ball:,⛹️‍♂️,,7,1.766880778962205e-06,0.0003848100826745,6.485395920155343e-06,0.00019564773929732767,-0.00019388085851836546,0.009030928674708887,4.1261383495587735e-06,0.0003806839443249412,93.26155598142981,0.00019328848172673108,-0.00018680308580657575,0.033552935292462574
1636,:woman_student_light_skin_tone:,👩🏻‍🎓,,7,1.766880778962205e-06,2.16794412774394e-06,6.544354064884028e-05,3.380574238829211e-05,-3.2038861609329904e-05,0.052265699675157144,3.360521071390124e-05,-3.1437266586157294e-05,0.0645121420663237,1.9674124533530723e-06,6.34761281954872e-05,33.263762530985545
1637,:family_man_man_girl_boy:,👨‍👨‍👧‍👦,,7,1.766880778962205e-06,0.0001344125359201,2.947907236434247e-07,6.735366332187172e-05,-6.558678254290952e-05,0.02623288313983134,1.0308357513028148e-06,0.0001333817001687972,130.39180659986192,6.808970834953111e-05,-6.779491762588768e-05,0.004329446120258712
1638,:moon_cake:,🥮,,7,1.766880778962205e-06,5.419860319359849e-06,1.1791628945736987e-05,8.605744632548418e-06,-6.838863853586213e-06,0.20531410754155494,6.779254862349596e-06,-1.359394542989747e-06,0.7994772920340394,3.5933705491610273e-06,8.19825839657596e-06,3.281495405056423
1639,:ear_with_hearing_aid:,🦻,,7,1.766880778962205e-06,2.9267245724543187e-05,1.1791628945736987e-06,1.5223204309558443e-05,-1.3456323530596237e-05,0.11606497180444492,1.473021836767952e-06,2.7794223887775234e-05,19.868847150806843,1.5517063251752696e-05,-1.4337900357178998e-05,0.07599136998043164
1640,:person_bouncing_ball:,⛹,,7,1.766880778962205e-06,0.0001907790832414,3.832279407364521e-06,9.730568132438225e-05,-9.553880054542005e-05,0.018158043342526506,2.799580093163363e-06,0.00018797950314823663,68.14560644551187,9.62729820101811e-05,-9.244070260281659e-05,0.039806385211577304
1641,:man_teacher_light_skin_tone:,👨🏻‍🏫,,7,1.766880778962205e-06,2.9267245724543187e-05,4.4218608546513705e-06,1.6844553289597278e-05,-1.5077672510635072e-05,0.10489329984508292,3.094370816806788e-06,2.61728749077364e-05,9.458221867133977,1.5517063251752696e-05,-1.1095202397101325e-05,0.2849676374266186
1642,:stuffed_flatbread:,🥙,,6,1.5144692391104611e-06,0.000220046328966,1.1791628945736987e-06,0.00011061274593028685,-0.00010909827669117639,0.013691634055129126,1.34681606684208e-06,0.00021869951289915792,163.3826135457006,0.00011078039910255524,-0.00010960123620798154,0.010644147377390162
1643,:woman_golfing_light_skin_tone:,🏌🏻‍♀️,,6,1.5144692391104611e-06,1.08397206387197e-06,8.843721709302741e-07,9.84172117401122e-07,5.302971217093391e-07,1.5388255898873473,1.1994207050203677e-06,-1.1544864114839778e-07,0.9037463329879425,1.2992206514912154e-06,-4.1484848056094135e-07,0.6806943608194744
1644,:waving_hand_dark_skin_tone:,👋🏿,,6,1.5144692391104611e-06,1.08397206387197e-06,1.768744341860548e-06,1.426358202866259e-06,8.81110362442022e-08,1.0617734283486038,1.6416067904855044e-06,-5.576347266135345e-07,0.660311635011808,1.2992206514912154e-06,4.695236903693325e-07,1.3613887216389489
1645,:prince_light_skin_tone:,🤴🏻,,6,1.5144692391104611e-06,2.059546921356743e-05,1.768744341860548e-06,1.1182106777713989e-05,-9.667637538603528e-06,0.1354368429148618,1.6416067904855044e-06,1.8953862423081926e-05,12.545921065224352,1.1054969226338945e-05,-9.286224884478397e-06,0.15999541071959184
1646,:razor:,🪒,,6,1.5144692391104611e-06,2.16794412774394e-06,5.306233025581644e-06,3.7370885766627917e-06,-2.2226193375523306e-06,0.4052537712292807,3.4103511323460525e-06,-1.2424070046021127e-06,0.6356952828644847,1.8412066834272005e-06,3.4650263421544437e-06,2.8819323074065126
1647,:family_man_man_girl_girl:,👨‍👨‍👧‍👧,,6,1.5144692391104611e-06,2.16794412774394e-06,2.947907236434247e-07,1.2313674256936824e-06,2.8310181341677875e-07,1.2299084802063,9.046299813769429e-07,1.263314146366997e-06,2.3964982063098312,1.8412066834272005e-06,-1.5464159597837758e-06,0.16010735041147292
1648,:family_woman_girl_boy:,👩‍👧‍👦,,6,1.5144692391104611e-06,5.419860319359849e-06,5.895814472868494e-07,3.0047208833233496e-06,-1.4902516442128885e-06,0.5040299242155876,1.0520253431986552e-06,4.367834976161194e-06,5.151834368249064,3.4671647792351552e-06,-2.877583331948306e-06,0.17004713788564413
1649,:woman_cook_medium_skin_tone:,👩🏽‍🍳,,6,1.5144692391104611e-06,5.419860319359849e-06,8.843721709302741e-07,3.152116245145062e-06,-1.6376470060346007e-06,0.48046110020310007,1.1994207050203677e-06,4.220439614339482e-06,4.518731664939712,3.4671647792351552e-06,-2.5827926083048814e-06,0.2550707068284662
1650,:man_surfing_light_skin_tone:,🏄🏻‍♂️,,6,1.5144692391104611e-06,3.251916191615909e-06,2.947907236434247e-07,1.7733534576296668e-06,-2.588842185192057e-07,0.854014315417277,9.046299813769429e-07,2.3472862102389663e-06,3.594747309464746,2.383192715363185e-06,-2.0884019917197606e-06,0.12369571362947887
1651,:boy_medium_skin_tone:,👦🏽,,6,1.5144692391104611e-06,4.010696636326289e-05,1.1791628945736987e-06,2.0643064628918294e-05,-1.9128595389807833e-05,0.07336455445616749,1.34681606684208e-06,3.8760150296420805e-05,29.779097050202925,2.0810717801186673e-05,-1.9631554906612975e-05,0.0566613273909495
